EmployeeID,Department,JobTitle,Gender,Salary,TenureYears,EarlyTenureFlag,PerformanceRating,HighPerformerFlag,AbsenceDays_Last6M,AbsenceFrequency_Last6M,LongLeaveFlag,HighAbsenceFlag,AvgOverallScore,LastOverallScore,AvgCommunication,AvgTeamwork,AvgProblemSolving,PerformanceDropFlag,TrainingCount,DaysSinceLastTraining,NoTrainingFlag,YearsSinceLastRaise,SalaryChangeCount,PayStagnationFlag,EngagementScore,CareerStagnationFlag,BurnoutRiskScore,AttritionFlag
PNR-15250,Quality Control,QC Manager,Male,162280,5,0,2,0,0,0,0,0,5,5,5,2,4,0,1,154,0,2,3,0,2.7,0,0,1
PNR-15260,Sales,Sales Associate,Female,67034,6,0,2,0,2,1,0,0,3,3,5,5,4,0,3,36,0,3,3,1,1.5,0,0.6,0
PNR-1530,Research & Development,Scientist,Male,62547,1,1,3,0,0,0,0,0,3,3,5,4,3,0,3,9,0,0,0,0,2.1,0,0,1
PNR-15311,Finance,Financial Analyst,Non-binary,73907,6,0,5,1,0,0,0,0,3,5,2,4,2,0,1,1872,0,3,3,1,1.7,0,0,0
PNR-15357,Sales,Regional Sales Manager,Male,160899,4,0,3,0,0,0,0,0,2,2,2,2,4,0,0,9999,1,1,3,0,1,0,0,1
PNR-15368,IT Support,Help Desk Specialist,Non-binary,65717,4,0,3,0,5,1,0,0,3,5,3,5,4,0,4,477,0,1,3,0,0.8,0,0.6,0
PNR-15370,Sales,Account Manager,Male,142561,7,0,4,1,2,1,0,0,3,4,3,3,4,0,2,396,0,5,2,1,1.3,0,0.6,0
PNR-15371,Logistics,Logistics Coordinator,Male,75083,4,0,3,0,0,0,0,0,4,5,4,3,3,0,1,674,0,1,3,0,2.2,0,0,0
PNR-15387,Production,Operations Manager,Non-binary,168059,1,1,2,0,0,0,0,0,3,3,5,3,2,0,1,93,0,0,0,0,1.7,0,0,0
PNR-15388,Sales,Regional Sales Manager,Non-binary,156250,6,0,3,0,0,0,0,0,4,5,3,4,4,0,3,104,0,3,3,1,2.6,0,0,0
PNR-15396,Logistics,Warehouse Associate,Non-binary,78164,4,0,2,0,0,0,0,0,3,4,3,4,3,0,4,541,0,2,3,0,2.3,0,0,1
PNR-15400,Sales,Account Manager,Male,145693,5,0,3,0,2,1,0,0,4,5,4,4,3,0,3,312,0,4,2,1,2,0,0.6,0
PNR-15403,Sales,Account Manager,Non-binary,125992,8,0,4,1,0,0,0,0,3,4,3,3,4,0,0,9999,1,5,3,1,1.5,1,0,1
PNR-15430,Human Resources,HR Generalist,Non-binary,82617,6,0,5,1,0,0,0,0,3,5,3,3,3,0,1,1032,0,2,4,0,1.7,0,0,1
PNR-15432,Research & Development,Scientist,Male,62548,2,0,2,0,0,0,0,0,2,2,5,4,4,0,3,270,0,1,1,0,1.6,0,0,0
PNR-15434,Finance,Accountant,Male,59435,6,0,4,1,0,0,0,0,2,3,2,3,3,0,4,700,0,4,3,1,1.8,0,0,0
PNR-15436,Research & Development,Lab Technician,Non-binary,70914,8,0,2,0,0,0,0,0,3,5,2,3,3,0,2,426,0,5,3,1,1.9,0,0,0
PNR-15437,Sales,Sales Associate,Female,63036,1,1,3,0,0,0,0,0,2,2,5,5,2,0,5,58,0,0,0,0,2,0,0,0
PNR-15445,Finance,Financial Analyst,Male,62071,8,0,4,1,10,1,1,1,4,4,2,3,5,0,5,1391,0,5,3,1,0,0,0.6,1
PNR-15492,Logistics,Warehouse Associate,Non-binary,76046,2,0,5,1,0,0,0,0,2,2,4,4,5,0,0,9999,1,1,1,0,1,0,0,1
PNR-15496,Quality Control,QC Manager,Male,145806,8,0,3,0,5,1,0,0,3,3,3,2,2,0,2,346,0,5,3,1,0.4,0,0.6,0
PNR-15514,Quality Control,QC Manager,Non-binary,121297,5,0,4,1,0,0,0,0,4,5,3,4,3,0,0,9999,1,3,3,1,2,1,0,0
PNR-15516,Logistics,Warehouse Associate,Non-binary,67303,4,0,3,0,0,0,0,0,3,4,4,3,4,0,5,89,0,1,3,0,2.5,0,0,0
PNR-15540,Finance,Controller,Non-binary,78153,5,0,2,0,0,0,0,0,3,4,2,4,2,0,2,576,0,2,3,1,1.9,0,0,0
PNR-15546,Human Resources,HR Coordinator,Male,55864,2,0,2,0,3,1,0,0,3,3,5,3,4,0,5,74,0,1,1,0,1.6,0,0.6,0
PNR-11199,Human Resources,HR Coordinator,Male,72882,1,1,5,1,0,0,0,0,2,2,2,3,4,0,2,15,0,0,0,0,1.4,0,0,1
PNR-11200,IT Support,Help Desk Specialist,Male,67012,4,0,3,0,0,0,0,0,3,5,4,2,4,0,2,42,0,1,3,0,1.9,0,0,1
PNR-11217,Logistics,Logistics Coordinator,Male,67239,6,0,3,0,0,0,0,0,4,5,4,4,4,0,1,334,0,3,3,1,2.2,0,0,0
PNR-1122,Human Resources,HR Generalist,Non-binary,55703,1,1,2,0,0,0,0,0,4,4,5,3,2,0,4,61,0,1,1,0,2.8,0,0,0
PNR-11240,Marketing,Digital Marketer,Female,76318,1,1,2,0,0,0,0,0,2,2,2,4,4,0,5,8,0,0,0,0,2,0,0,0
PNR-11241,IT Support,Help Desk Specialist,Female,65589,2,0,4,1,0,0,0,0,5,5,5,4,4,0,2,20,0,1,1,0,2.9,0,0,0
PNR-11269,Logistics,Warehouse Associate,Male,73694,2,0,2,0,2,1,0,0,2,2,2,4,4,0,0,9999,1,1,1,0,0.4,0,0.6,1
PNR-11271,Production,Production Worker,Female,66827,4,0,3,0,2,1,0,0,2,2,4,3,4,0,5,476,0,1,3,0,1.4,0,0.6,0
PNR-11278,Logistics,Warehouse Associate,Non-binary,64742,5,0,3,0,0,0,0,0,3,3,5,4,4,0,4,339,0,2,3,0,2.3,0,0,0
PNR-11286,Production,Operations Manager,Female,175125,8,0,4,1,0,0,0,0,3,3,3,3,5,0,5,96,0,5,3,1,2.5,0,0,1
PNR-11287,Sales,Account Manager,Female,143231,3,0,3,0,0,0,0,0,3,3,3,4,2,0,2,36,0,1,2,0,1.9,0,0,0
PNR-11297,Marketing,Digital Marketer,Male,75581,6,0,5,1,2,1,0,0,2,3,2,3,2,0,4,194,0,3,3,1,1.2,0,0.6,0
PNR-11308,Sales,Sales Associate,Non-binary,84174,5,0,2,0,5,1,0,0,5,5,4,5,5,0,1,753,0,3,2,1,1.2,0,0.6,0
PNR-11326,Quality Control,QC Inspector,Female,78460,2,0,4,1,0,0,0,0,3,3,3,5,4,0,2,392,0,1,1,0,1.9,0,0,0
PNR-11344,IT Support,Help Desk Specialist,Non-binary,59084,1,1,4,1,0,0,0,0,3,3,5,3,3,0,2,19,0,0,0,0,1.9,0,0,1
PNR-11362,Research & Development,Scientist,Male,64250,8,0,5,1,0,0,0,0,3,5,3,2,3,0,0,9999,1,5,3,1,1.5,1,0,1
PNR-11374,Logistics,Logistics Coordinator,Non-binary,62092,3,0,2,0,0,0,0,0,3,3,3,5,3,0,2,115,0,1,3,0,1.9,0,0,0
PNR-1139,Marketing,Marketing Coordinator,Female,79600,7,0,2,0,0,0,0,0,3,3,3,3,4,0,3,361,0,4,3,1,2.1,0,0,1
PNR-11393,Logistics,Warehouse Associate,Female,74018,2,0,4,1,0,0,0,0,2,2,3,3,4,0,0,9999,1,1,1,0,1,0,0,0
PNR-11401,Sales,Account Manager,Non-binary,149661,3,0,4,1,0,0,0,0,3,3,4,5,5,0,3,22,0,1,2,0,2.1,0,0,0
PNR-11404,Logistics,Logistics Coordinator,Non-binary,67854,5,0,3,0,0,0,0,0,3,4,5,3,4,0,1,1422,0,3,3,1,1.7,0,0,0
PNR-11412,Sales,Regional Sales Manager,Non-binary,169211,5,0,3,0,0,0,0,0,2,4,4,2,3,0,5,21,0,2,3,0,2,0,0,1
PNR-11415,Marketing,Marketing Coordinator,Non-binary,58006,4,0,3,0,0,0,0,0,3,5,3,4,3,0,1,275,0,1,3,0,1.7,0,0,0
PNR-11419,Human Resources,HR Coordinator,Non-binary,60641,5,0,2,0,0,0,0,0,3,5,3,2,3,0,1,881,0,2,3,0,1.7,0,0,0
PNR-11429,Marketing,Marketing Coordinator,Male,68531,7,0,2,0,0,0,0,0,3,5,4,3,3,0,0,9999,1,4,3,1,1.5,0,0,1
PNR-11431,Quality Control,QC Inspector,Non-binary,84713,1,1,4,1,0,0,0,0,3,3,2,5,5,0,0,9999,1,0,1,0,1.5,0,0,1
PNR-11434,Research & Development,Scientist,Male,57662,7,0,2,0,0,0,0,0,4,4,5,4,3,0,0,9999,1,3,4,1,2,0,0,0
PNR-11436,Research & Development,Research Lead,Male,102090,1,1,5,1,0,0,0,0,3,3,3,4,3,0,2,32,0,0,0,0,1.9,0,0,0
PNR-11448,Quality Control,QC Manager,Female,137740,6,0,2,0,10,1,1,1,2,3,3,4,2,0,5,144,0,3,3,1,-1,0,0.6,0
PNR-15003,Human Resources,HR Generalist,Non-binary,55424,8,0,2,0,0,0,0,0,3,5,4,4,4,0,0,9999,1,5,3,1,1.5,0,0,0
PNR-15005,Research & Development,Research Lead,Male,128047,2,0,5,1,0,0,0,0,3,3,2,5,2,0,5,241,0,1,1,0,2.5,0,0,0
PNR-15064,Marketing,Marketing Coordinator,Female,72053,2,0,2,0,0,0,0,0,2,2,3,4,5,0,4,71,0,1,1,0,1.8,0,0,0
PNR-15083,Quality Control,QC Inspector,Female,59335,7,0,5,1,0,0,0,0,3,5,3,4,4,0,3,122,0,3,4,1,2.1,0,0,0
PNR-15085,Research & Development,Research Lead,Non-binary,103479,4,0,2,0,0,0,0,0,3,5,4,3,3,0,5,396,0,3,2,1,2.5,0,0,0
PNR-15104,Production,Operations Manager,Female,129470,5,0,2,0,0,0,0,0,5,5,3,3,3,0,3,592,0,2,3,0,3.1,0,0,0
PNR-15109,IT Support,IT Technician,Male,61411,7,0,4,1,1,1,0,0,5,5,4,3,4,0,0,9999,1,4,3,1,2.2,1,0.6,0
PNR-15142,Production,Production Worker,Male,62873,8,0,5,1,0,0,0,0,3,5,3,3,4,0,2,455,0,5,3,1,1.9,0,0,0
PNR-15147,Logistics,Warehouse Associate,Male,67396,1,1,2,0,0,0,0,0,4,4,4,5,4,0,0,9999,1,0,0,0,2,0,0,0
PNR-15153,Quality Control,QC Inspector,Female,84584,5,0,2,0,0,0,0,0,2,3,4,3,4,0,2,250,0,1,4,0,1.4,0,0,0
PNR-15173,Sales,Account Manager,Male,172904,7,0,3,0,0,0,0,0,3,4,3,4,3,0,1,675,0,4,3,1,1.7,0,0,1
PNR-15181,Marketing,Marketing Manager,Non-binary,167757,2,0,3,0,0,0,0,0,4,4,2,5,2,0,4,113,0,1,2,0,2.8,0,0,0
PNR-15190,Quality Control,QC Manager,Non-binary,146293,7,0,3,0,0,0,0,0,4,4,4,5,2,0,1,1741,0,4,3,1,2.2,0,0,0
PNR-15211,Production,Production Worker,Male,59963,8,0,3,0,0,0,0,0,3,5,3,4,3,0,3,225,0,6,2,1,2.1,0,0,0
PNR-15217,Production,Operations Manager,Male,155368,4,0,4,1,0,0,0,0,3,3,4,3,3,0,4,106,0,1,3,0,2.3,0,0,0
PNR-15222,Logistics,Logistics Coordinator,Female,72276,3,0,5,1,0,0,0,0,5,5,4,4,4,0,3,323,0,1,3,0,3.1,0,0,0
PNR-15226,Finance,Accountant,Female,56854,5,0,3,0,0,0,0,0,4,5,4,4,3,0,1,656,0,2,3,0,2.2,0,0,0
PNR-15235,Research & Development,Lab Technician,Male,56791,7,0,5,1,0,0,0,0,3,4,2,4,2,0,0,9999,1,4,3,1,1.5,1,0,0
PNR-15241,Research & Development,Lab Technician,Male,66505,8,0,2,0,1,1,0,0,3,5,3,3,4,0,3,58,0,5,3,1,1.8,0,0.6,1
PNR-15277,Human Resources,HR Generalist,Female,66931,3,0,4,1,0,0,0,0,4,4,5,3,5,0,0,9999,1,1,2,0,2,0,0,0
PNR-15290,IT Support,Help Desk Specialist,Female,62327,6,0,5,1,3,1,0,0,2,2,4,4,5,0,2,622,0,3,3,1,0.5,0,0.6,0
PNR-15323,Marketing,Marketing Manager,Male,156409,2,0,5,1,5,1,0,0,4,4,2,4,3,0,3,113,0,1,1,0,1.1,0,0.6,0
PNR-15331,Sales,Account Manager,Male,120911,1,1,2,0,0,0,0,0,3,3,2,2,5,0,5,23,0,0,0,0,2.5,0,0,1
PNR-15339,Human Resources,Recruiter,Non-binary,79453,4,0,3,0,0,0,0,0,3,4,3,2,3,0,2,213,0,1,3,0,1.9,0,0,0
PNR-15376,Logistics,Logistics Coordinator,Male,63930,6,0,2,0,0,0,0,0,2,3,3,2,3,0,3,44,0,2,4,0,1.6,0,0,1
PNR-15383,Research & Development,Research Lead,Non-binary,93872,5,0,2,0,1,1,0,0,4,5,3,3,3,0,3,76,0,2,3,0,2.3,0,0.6,0
PNR-15390,Research & Development,Lab Technician,Non-binary,63563,6,0,4,1,0,0,0,0,4,5,4,4,4,0,3,678,0,3,3,1,2.6,0,0,0
PNR-15413,Human Resources,Recruiter,Non-binary,82201,3,0,2,0,6,2,0,0,3,4,3,3,4,0,2,266,0,1,2,0,0.1,0,1.2,0
PNR-15553,Research & Development,Research Lead,Male,124967,8,0,4,1,0,0,0,0,3,4,3,4,4,0,5,3,0,6,3,1,2.5,0,0,1
PNR-15555,Logistics,Warehouse Associate,Female,63680,2,0,2,0,0,0,0,0,3,3,3,4,5,0,0,9999,1,0,2,0,1.5,0,0,1
PNR-15562,Quality Control,QC Manager,Female,149463,1,1,3,0,0,0,0,0,5,5,4,2,5,0,5,105,0,0,0,0,3.5,0,0,1
PNR-15563,Production,Line Supervisor,Non-binary,81566,8,0,2,0,10,1,1,1,3,5,3,3,3,0,3,799,0,5,3,1,-0.9,0,0.6,0
PNR-15579,Logistics,Logistics Coordinator,Female,55688,3,0,4,1,2,2,0,0,5,5,4,3,3,0,3,494,0,1,3,0,2.5,0,1.2,0
PNR-15583,IT Support,IT Manager,Male,148143,2,0,5,1,0,0,0,0,2,2,4,4,5,0,3,205,0,1,1,0,1.6,0,0,0
PNR-15585,IT Support,Help Desk Specialist,Male,76192,4,0,4,1,2,1,0,0,2,3,4,3,2,0,2,391,0,1,3,0,0.8,0,0.6,0
PNR-15601,Research & Development,Research Lead,Female,99515,3,0,5,1,5,1,0,0,3,4,3,2,5,0,0,9999,1,1,2,0,0,0,0.6,0
PNR-15620,Production,Production Worker,Non-binary,77881,2,0,5,1,5,1,0,0,3,3,5,4,4,0,1,264,0,1,1,0,0.2,0,0.6,0
PNR-15628,Finance,Controller,Non-binary,60346,8,0,4,1,0,0,0,0,4,5,4,3,4,0,5,592,0,5,3,1,3,0,0,0
PNR-15652,Finance,Financial Analyst,Male,69356,4,0,3,0,1,1,0,0,5,5,2,4,3,0,1,960,0,1,3,0,2.4,0,0.6,0
PNR-15653,Marketing,Digital Marketer,Female,62234,1,1,3,0,0,0,0,0,3,3,4,2,3,0,4,70,0,0,0,0,2.3,0,0,0
PNR-15660,IT Support,IT Manager,Male,137825,4,0,3,0,0,0,0,0,3,4,3,3,3,0,1,1257,0,1,3,0,1.7,0,0,0
PNR-15668,IT Support,IT Manager,Female,149925,3,0,4,1,0,0,0,0,2,3,4,3,3,0,1,454,0,1,3,0,1.2,0,0,0
PNR-15673,Production,Line Supervisor,Male,55638,1,1,2,0,10,1,1,1,2,2,5,4,2,0,5,19,0,0,0,0,-1,0,0.6,0
PNR-15678,IT Support,IT Technician,Non-binary,58779,1,1,2,0,0,0,0,0,5,5,3,4,3,0,4,17,0,1,1,0,3.3,0,0,0
PNR-15680,Quality Control,QC Manager,Male,138235,1,1,3,0,0,0,0,0,5,5,5,2,2,0,5,29,0,0,0,0,3.5,0,0,0
PNR-15688,IT Support,IT Manager,Male,177647,6,0,4,1,0,0,0,0,2,3,4,3,2,0,4,32,0,3,2,1,1.8,0,0,1
PNR-15709,Marketing,Digital Marketer,Male,71379,8,0,5,1,2,1,0,0,4,5,4,3,5,0,5,1083,0,5,3,1,2.4,0,0.6,0
PNR-15716,Finance,Financial Analyst,Female,64793,1,1,5,1,0,0,0,0,3,3,5,3,2,0,0,9999,1,0,0,0,1.5,0,0,0
PNR-15717,Research & Development,Scientist,Male,72297,1,1,3,0,0,0,0,0,3,3,3,4,4,0,0,9999,1,0,0,0,1.5,0,0,0
PNR-15721,Human Resources,Recruiter,Non-binary,80259,7,0,4,1,0,0,0,0,4,5,5,4,3,0,3,43,0,4,3,1,2.6,0,0,0
PNR-15723,Human Resources,Recruiter,Female,75701,2,0,4,1,0,0,0,0,3,3,2,3,3,0,3,313,0,1,1,0,2.1,0,0,0
PNR-1573,Marketing,Digital Marketer,Male,70062,0,1,3,0,0,0,0,0,2,2,3,5,3,0,3,3,0,0,0,0,1.6,0,0,0
PNR-15735,IT Support,IT Technician,Non-binary,84583,2,0,3,0,0,0,0,0,5,5,5,4,5,0,0,9999,1,1,1,0,2.5,0,0,1
PNR-15738,Production,Production Worker,Female,66602,4,0,3,0,0,0,0,0,3,5,3,4,2,0,3,234,0,1,3,0,2.1,0,0,0
PNR-15744,Finance,Accountant,Female,58905,4,0,2,0,0,0,0,0,3,4,3,3,3,0,1,460,0,1,3,0,1.7,0,0,0
PNR-15747,Quality Control,QC Manager,Male,141930,4,0,2,0,0,0,0,0,5,5,3,4,3,0,5,107,0,2,2,0,3.5,0,0,0
PNR-15771,Sales,Account Manager,Female,150116,7,0,3,0,0,0,0,0,4,5,3,4,4,0,1,1202,0,4,3,1,2.2,0,0,0
PNR-11478,Production,Line Supervisor,Non-binary,78888,3,0,2,0,3,1,0,0,4,4,5,4,4,0,5,42,0,1,2,0,2.1,0,0.6,0
PNR-11485,Human Resources,HR Coordinator,Female,68604,8,0,5,1,0,0,0,0,4,4,4,4,3,0,2,1102,0,5,3,1,2.4,0,0,0
PNR-11505,Logistics,Logistics Coordinator,Female,75635,7,0,3,0,0,0,0,0,3,5,3,2,4,0,0,9999,1,5,2,1,1.5,0,0,0
PNR-11507,Research & Development,Scientist,Male,72532,2,0,5,1,0,0,0,0,5,5,5,3,3,0,5,34,0,1,1,0,3.5,0,0,1
PNR-11535,Sales,Regional Sales Manager,Male,163059,6,0,5,1,0,0,0,0,3,5,4,3,4,0,3,329,0,4,3,1,2.1,0,0,1
PNR-1155,Finance,Financial Analyst,Male,55198,0,1,4,1,1,1,0,0,5,5,3,3,2,0,3,3,0,0,0,0,2.8,0,0.6,1
PNR-11550,Production,Line Supervisor,Non-binary,55009,4,0,2,0,0,0,0,0,4,4,3,4,4,0,5,356,0,1,3,0,3,0,0,0
PNR-11551,Production,Operations Manager,Female,163952,2,0,5,1,0,0,0,0,4,4,3,3,5,0,1,292,0,1,1,0,2.2,0,0,0
PNR-11552,Finance,Controller,Male,63476,6,0,5,1,5,1,0,0,3,3,3,4,3,0,2,148,0,3,3,1,0.4,0,0.6,0
PNR-11562,IT Support,IT Manager,Non-binary,140350,5,0,3,0,0,0,0,0,4,4,5,3,2,0,4,68,0,2,3,0,2.8,0,0,0
PNR-11584,Logistics,Warehouse Associate,Female,81781,6,0,2,0,5,1,0,0,3,4,3,2,4,0,1,965,0,3,3,1,0.2,0,0.6,1
PNR-11590,Research & Development,Scientist,Female,75029,8,0,2,0,0,0,0,0,3,3,3,3,4,0,4,585,0,6,2,1,2.3,0,0,0
PNR-11603,Finance,Financial Analyst,Non-binary,81540,2,0,2,0,0,0,0,0,3,3,3,3,4,0,5,35,0,1,1,0,2.5,0,0,0
PNR-11606,Finance,Financial Analyst,Non-binary,76538,7,0,4,1,0,0,0,0,3,5,4,3,3,0,1,860,0,5,3,1,1.7,0,0,0
PNR-11620,Quality Control,QC Inspector,Non-binary,81056,7,0,5,1,2,1,0,0,3,5,4,4,3,0,5,1264,0,5,2,1,1.9,0,0.6,0
PNR-11628,Research & Development,Research Lead,Non-binary,120480,3,0,2,0,8,2,0,0,3,5,3,3,4,0,4,140,0,1,2,0,-0.1,0,1.2,0
PNR-11651,Human Resources,Recruiter,Male,72660,6,0,3,0,0,0,0,0,4,5,4,4,2,0,2,269,0,4,2,1,2.4,0,0,0
PNR-11658,Human Resources,HR Coordinator,Male,55272,5,0,3,0,0,0,0,0,3,4,4,4,3,0,4,380,0,2,3,0,2.3,0,0,0
PNR-1166,IT Support,IT Technician,Female,76434,1,1,4,1,0,0,0,0,5,5,3,4,4,0,5,5,0,0,1,0,3.5,0,0,0
PNR-1168,Finance,Financial Analyst,Male,63523,5,0,5,1,0,0,0,0,4,4,5,4,5,0,0,9999,1,2,3,0,2,1,0,0
PNR-11682,Human Resources,Recruiter,Female,73816,8,0,3,0,0,0,0,0,2,3,3,2,3,0,1,803,0,5,3,1,1.2,0,0,0
PNR-11688,Quality Control,QC Inspector,Male,56200,3,0,4,1,0,0,0,0,3,3,5,2,3,0,3,165,0,1,2,0,2.1,0,0,0
PNR-1169,IT Support,IT Manager,Male,152463,8,0,3,0,10,1,1,1,2,3,2,3,2,0,1,2248,0,6,2,1,-1.8,0,0.6,0
PNR-11695,Research & Development,Lab Technician,Female,63978,7,0,3,0,0,0,0,0,3,4,4,3,2,0,2,1204,0,5,2,1,1.9,0,0,0
PNR-11708,Sales,Regional Sales Manager,Male,136741,8,0,2,0,0,0,0,0,3,5,3,3,3,0,4,114,0,6,3,1,2.3,0,0,0
PNR-11726,Logistics,Warehouse Associate,Non-binary,64724,4,0,5,1,0,0,0,0,3,5,5,2,3,0,0,9999,1,1,3,0,1.5,0,0,0
PNR-1173,IT Support,Help Desk Specialist,Non-binary,62403,2,0,2,0,0,0,0,0,5,5,4,4,3,0,4,113,0,1,1,0,3.3,0,0,0
PNR-11738,Finance,Financial Analyst,Non-binary,59962,7,0,5,1,0,0,0,0,3,4,2,4,3,0,3,879,0,3,4,1,2.1,0,0,0
PNR-11754,Quality Control,QC Manager,Male,178282,4,0,3,0,0,0,0,0,2,2,3,4,3,0,1,1133,0,1,3,0,1.2,0,0,0
PNR-10771,Marketing,Marketing Coordinator,Female,65385,3,0,5,1,5,1,0,0,2,2,3,3,2,0,2,745,0,1,2,0,-0.1,0,0.6,0
PNR-10798,Research & Development,Lab Technician,Male,57249,3,0,5,1,0,0,0,0,2,2,4,4,5,0,3,188,0,1,3,0,1.6,0,0,0
PNR-1081,Sales,Sales Associate,Male,65166,6,0,3,0,0,0,0,0,3,5,5,2,3,0,5,73,0,3,3,1,2.5,0,0,1
PNR-10813,Production,Operations Manager,Non-binary,165503,5,0,4,1,0,0,0,0,2,3,4,4,4,0,4,111,0,2,3,0,1.8,0,0,0
PNR-10814,Sales,Regional Sales Manager,Male,172259,2,0,5,1,0,0,0,0,2,2,3,2,5,0,0,9999,1,0,1,0,1,0,0,0
PNR-10850,Quality Control,QC Inspector,Non-binary,70378,6,0,5,1,0,0,0,0,4,5,3,3,3,0,0,9999,1,2,4,0,2,1,0,0
PNR-10852,Research & Development,Lab Technician,Male,56457,3,0,4,1,0,0,0,0,3,5,3,4,3,0,2,231,0,2,2,0,1.9,0,0,0
PNR-1086,Sales,Sales Associate,Non-binary,84276,1,1,5,1,0,0,0,0,5,5,4,5,4,0,5,13,0,0,0,0,3.5,0,0,0
PNR-1087,Marketing,Marketing Coordinator,Male,60194,5,0,5,1,15,2,1,1,2,4,3,3,4,0,1,1776,0,3,3,1,-3.3,0,1.2,1
PNR-10887,Production,Operations Manager,Male,143000,4,0,2,0,0,0,0,0,3,4,3,4,3,0,1,1310,0,1,3,0,1.7,0,0,1
PNR-10888,Research & Development,Scientist,Female,76596,7,0,3,0,0,0,0,0,2,4,4,3,4,0,0,9999,1,4,3,1,1,0,0,1
PNR-10901,Quality Control,QC Inspector,Non-binary,81808,3,0,4,1,0,0,0,0,3,5,3,4,4,0,4,119,0,1,2,0,2.3,0,0,1
PNR-10915,Finance,Financial Analyst,Female,72408,2,0,4,1,0,0,0,0,2,2,3,4,4,0,3,171,0,1,1,0,1.6,0,0,1
PNR-10938,Production,Production Worker,Male,60689,8,0,4,1,0,0,0,0,2,2,4,3,3,0,4,219,0,5,3,1,1.8,0,0,0
PNR-10941,Sales,Regional Sales Manager,Non-binary,179738,8,0,2,0,0,0,0,0,5,5,4,2,4,0,5,61,0,6,3,1,3.5,0,0,0
PNR-10950,Sales,Regional Sales Manager,Non-binary,169205,4,0,4,1,0,0,0,0,4,5,2,4,3,0,0,9999,1,1,3,0,2,0,0,0
PNR-10971,Logistics,Warehouse Associate,Male,55917,4,0,5,1,0,0,0,0,3,4,3,5,3,0,5,129,0,1,3,0,2.5,0,0,0
PNR-10986,IT Support,Help Desk Specialist,Male,72277,7,0,4,1,0,0,0,0,3,5,2,4,3,0,1,1091,0,4,3,1,1.7,0,0,0
PNR-11001,Finance,Controller,Male,55654,2,0,3,0,0,0,0,0,2,2,3,5,4,0,4,56,0,1,1,0,1.8,0,0,0
PNR-11038,Sales,Account Manager,Female,124953,8,0,3,0,0,0,0,0,2,3,3,3,4,0,0,9999,1,6,2,1,1,0,0,1
PNR-1105,Finance,Financial Analyst,Male,72086,8,0,4,1,0,0,0,0,3,5,3,3,4,0,5,166,0,5,3,1,2.5,0,0,0
PNR-11050,Marketing,Marketing Coordinator,Female,83336,1,1,5,1,0,0,0,0,4,4,3,4,2,0,1,73,0,0,0,0,2.2,0,0,0
PNR-11062,Production,Production Worker,Male,73542,4,0,5,1,0,0,0,0,3,4,3,3,3,0,1,913,0,2,2,0,1.7,0,0,0
PNR-1107,Finance,Controller,Female,72331,4,0,4,1,0,0,0,0,4,4,2,2,4,0,4,185,0,1,3,0,2.8,0,0,0
PNR-11076,Research & Development,Scientist,Female,71393,1,1,2,0,0,0,0,0,3,3,4,4,5,0,4,139,0,0,0,0,2.3,0,0,0
PNR-11090,Marketing,Digital Marketer,Non-binary,55361,7,0,5,1,5,1,0,0,3,5,2,2,3,0,1,1967,0,4,3,1,0.2,0,0.6,0
PNR-11099,Marketing,Marketing Manager,Female,140875,4,0,3,0,0,0,0,0,4,5,3,4,2,0,3,417,0,3,2,1,2.6,0,0,0
PNR-11110,Quality Control,QC Manager,Female,126382,3,0,5,1,6,2,0,0,4,4,5,4,5,0,2,346,0,1,3,0,0.6,0,1.2,0
PNR-11116,Logistics,Logistics Coordinator,Female,69249,4,0,2,0,0,0,0,0,4,5,4,4,2,0,0,9999,1,1,3,0,2,0,0,0
PNR-15422,Quality Control,QC Inspector,Non-binary,70409,7,0,2,0,0,0,0,0,2,3,3,3,4,0,0,9999,1,4,3,1,1,0,0,0
PNR-15452,Logistics,Warehouse Associate,Male,65698,6,0,5,1,0,0,0,0,5,5,2,2,3,0,5,303,0,3,3,1,3.5,0,0,0
PNR-15456,IT Support,Help Desk Specialist,Non-binary,75739,6,0,5,1,0,0,0,0,4,4,4,3,2,0,3,119,0,4,2,1,2.6,0,0,0
PNR-15463,Finance,Financial Analyst,Male,77537,3,0,2,0,5,1,0,0,2,2,3,2,2,0,4,10,0,1,2,0,0.3,0,0.6,0
PNR-15464,Research & Development,Research Lead,Male,104558,6,0,2,0,0,0,0,0,4,5,4,3,3,0,4,757,0,3,3,1,2.8,0,0,0
PNR-15466,Logistics,Logistics Coordinator,Female,79384,5,0,2,0,2,1,0,0,4,5,4,4,4,0,4,305,0,2,3,0,2.2,0,0.6,0
PNR-15472,Human Resources,HR Generalist,Female,72279,6,0,2,0,2,1,0,0,5,5,3,5,3,0,3,214,0,3,3,1,2.5,0,0.6,0
PNR-15473,Logistics,Warehouse Associate,Male,81248,3,0,3,0,0,0,0,0,4,4,3,4,2,0,1,278,0,1,2,0,2.2,0,0,0
PNR-15479,Quality Control,QC Inspector,Male,69577,0,1,2,0,0,0,0,0,3,3,2,4,5,0,5,3,0,0,0,0,2.5,0,0,0
PNR-15532,Marketing,Digital Marketer,Male,55390,7,0,5,1,0,0,0,0,4,5,3,3,3,0,3,407,0,3,4,1,2.6,0,0,0
